"EC_MEASURE";"FREQ";"GEO";"GEO_OBJECT";"OBS_STATUS_FR";"TIME_PERIOD";"OBS_VALUE"
"LVB";"M";"11";"REG";"PROV";2025-09;12058
"LVB_CUMR";"A";"60";"DEP";"D";2021;641
"LVB";"M";"49";"DEP";"D";2021-03;749
"LVB";"M";"88";"DEP";"D";2023-04;220
"LVB";"M";"27";"REG";"D";2022-10;1994
"LVB_CUMR";"A";"94";"REG";"PROV";2025;164
"LVB";"M";"02";"REG";"D";2022-09;333
"LVB";"M";"76";"DEP";"D";2023-12;1008
"LVB";"M";"62";"DEP";"PROV";2025-09;1150
"LVB";"A";"47";"DEP";"D";2018;2960
"LVB";"M";"44";"REG";"D";2023-01;4044
"LVB";"M";"76";"REG";"D";2022-07;5090
"LVB";"A";"60";"DEP";"D";2021;9331
"LVB";"M";"36";"DEP";"D";2021-10;161
"LVB";"M";"54";"DEP";"D";2023-11;487
"LVB";"M";"87";"DEP";"D";2022-09;267
"LVB";"M";"11";"REG";"D";2024-04;12397
"LVB";"M";"61";"DEP";"D";2021-10;233
"LVB_CUMR";"A";"73";"DEP";"D";2022;394
"LVB";"M";"27";"REG";"D";2021-08;2194
"LVB_CUMR";"A";"64";"DEP";"PROV";2026;437
"LVB";"M";"42";"DEP";"D";2024-10;650
"LVB";"M";"73";"DEP";"PROV";2025-07;343
"LVB";"M";"56";"DEP";"D";2024-06;527
"LVB";"M";"93";"REG";"D";2021-04;4436
"LVB";"M";"76";"DEP";"D";2024-10;1043
"LVB";"M";"04";"REG";"D";2023-10;1037
"LVB";"M";"33";"DEP";"D";2023-03;1273
"LVB";"A";"91";"DEP";"D";2020;18370
"LVB";"A";"53";"DEP";"D";2018;3024
"LVB_CUMR";"A";"32";"REG";"D";2021;4827
"LVB";"M";"75";"DEP";"D";2024-08;1781
"LVB";"M";"55";"DEP";"D";2023-02;115
"LVB";"M";"64";"DEP";"D";2022-03;496
"LVB";"M";"42";"DEP";"PROV";2025-03;585
"LVB";"M";"48";"DEP";"D";2022-11;38
"LVB";"M";"84";"REG";"D";2023-02;6043
"LVB";"M";"11";"REG";"PROV";2025-04;11839
"LVB";"M";"58";"DEP";"D";2022-08;151
"LVB";"M";"02";"REG";"D";2022-02;266
"LVB";"A";"31";"DEP";"D";2017;16024
"LVB";"M";"78";"DEP";"D";2024-10;1406
"LVB";"M";"85";"DEP";"PROV";2025-07;447
"LVB";"M";"51";"DEP";"D";2023-09;453
"LVB";"A";"28";"REG";"D";2022;33010
"LVB";"M";"64";"DEP";"D";2023-12;444
"LVB";"A";"47";"DEP";"D";2016;3084
"LVB";"M";"60";"DEP";"PROV";2025-02;583
"LVB";"M";"01";"REG";"PROV";2025-10;330
"LVB";"M";"73";"DEP";"PROV";2025-01;330
"LVB";"M";"94";"REG";"D";2021-05;196
"LVB_CUMR";"A";"43";"DEP";"D";2024;161
"LVB";"A";"53";"REG";"D";2019;31407
"LVB";"M";"56";"DEP";"D";2024-02;466
"LVB";"M";"89";"DEP";"D";2024-03;233
"LVB";"M";"30";"DEP";"D";2024-02;528
"LVB";"M";"53";"DEP";"D";2023-03;257
"LVB";"A";"62";"DEP";"D";2016;17063
"LVB_CUMR";"A";"87";"DEP";"PROV";2026;265
"LVB";"M";"75";"DEP";"PROV";2025-09;1704
"LVB";"M";"03";"REG";"D";2022-10;608
"LVB";"A";"45";"DEP";"D";2020;7615
"LVB_CUMR";"A";"94";"REG";"D";2024;234
"LVB_CUMR";"A";"53";"REG";"D";2016;2805
"LVB";"M";"50";"DEP";"PROV";2026-01;292
"LVB_CUMR";"A";"63";"DEP";"D";2024;487
"LVB";"A";"31";"DEP";"D";2023;14331
"LVB";"M";"60";"DEP";"D";2024-01;748
"LVB";"M";"89";"DEP";"D";2022-09;250
"LVB";"M";"04";"REG";"D";2022-05;1208
"LVB";"M";"78";"DEP";"D";2021-11;1596
"LVB";"M";"52";"REG";"PROV";2025-04;2889
"LVB";"M";"94";"REG";"D";2023-10;236
"LVB";"M";"44";"DEP";"PROV";2025-11;1170
"LVB";"M";"50";"DEP";"D";2024-01;331
"LVB";"A";"35";"DEP";"D";2024;10702
"LVB";"M";"61";"DEP";"D";2021-03;190
"LVB";"M";"60";"DEP";"D";2023-08;731
"LVB";"M";"89";"DEP";"D";2021-07;285
"LVB";"M";"01";"REG";"D";2024-10;359
"LVB";"M";"76";"REG";"PROV";2025-04;3935
"LVB";"M";"42";"DEP";"PROV";2025-06;627
"LVB";"M";"27";"REG";"D";2023-10;1996
"LVB";"A";"52";"DEP";"D";2022;1361
"LVB";"A";"74";"DEP";"D";2018;9905
"LVB";"M";"30";"DEP";"PROV";2025-09;515
"LVB";"A";"64";"DEP";"D";2018;5839
"LVB";"M";"55";"DEP";"D";2022-06;114
"LVB";"M";"34";"DEP";"D";2024-08;952
"LVB";"M";"32";"DEP";"D";2021-07;121
"LVB";"A";"90";"DEP";"D";2018;1524
"LVB";"M";"75";"DEP";"D";2022-02;1921
"LVB";"M";"45";"DEP";"D";2022-07;707
"LVB";"A";"84";"REG";"D";2016;92038
"LVB";"M";"03";"REG";"PROV";2025-01;550
"LVB";"M";"54";"DEP";"D";2023-10;511
"LVB";"A";"27";"REG";"D";2020;25660
"LVB";"M";"63";"DEP";"D";2023-11;443
"LVB";"A";"54";"DEP";"D";2021;6785
"LVB";"M";"32";"REG";"D";2024-05;4944
"LVB";"M";"84";"REG";"PROV";2025-09;6372
"LVB";"M";"60";"DEP";"D";2024-05;691
"LVB";"M";"33";"DEP";"D";2022-02;1305
"LVB";"M";"86";"DEP";"PROV";2025-10;296
"LVB";"M";"48";"DEP";"D";2021-05;51
"LVB";"M";"62";"DEP";"D";2021-07;1423
"LVB";"M";"77";"DEP";"D";2022-02;1333
"LVB";"M";"06";"REG";"D";2023-03;1068
"LVB";"M";"44";"REG";"PROV";2025-12;3699
"LVB";"M";"59";"DEP";"PROV";2026-01;2175
"LVB";"M";"78";"DEP";"PROV";2025-11;1331
"LVB";"M";"50";"DEP";"D";2021-05;330
"LVB";"M";"53";"REG";"D";2023-04;2287
"LVB";"M";"32";"DEP";"D";2021-12;135
"LVB_CUMR";"A";"54";"DEP";"D";2024;484
"LVB";"M";"99";"OTHER";"PROV";2025-11;76
"LVB";"M";"87";"DEP";"PROV";2025-01;242
"LVB";"M";"84";"REG";"PROV";2025-08;6657
"LVB";"M";"76";"DEP";"D";2023-05;1053
"LVB";"M";"61";"DEP";"D";2022-06;216
"LVB_CUMR";"A";"46";"DEP";"D";2018;122
"LVB";"M";"85";"DEP";"D";2023-01;426
"LVB";"M";"28";"REG";"D";2022-05;2805
"LVB";"M";"56";"DEP";"D";2021-10;615
"LVB";"M";"36";"DEP";"D";2022-04;143
"LVB";"M";"75";"DEP";"D";2022-04;1934
"LVB";"M";"66";"DEP";"D";2022-07;385
"LVB";"M";"46";"DEP";"D";2021-03;125
"LVB";"M";"06";"REG";"PROV";2025-10;644
"LVB_CUMR";"A";"53";"DEP";"PROV";2025;233
"LVB";"M";"87";"DEP";"D";2024-01;254
"LVB";"M";"84";"REG";"PROV";2025-05;6356
"LVB";"M";"73";"DEP";"D";2021-06;346
"LVB";"M";"28";"REG";"PROV";2025-04;2236
"LVB";"M";"55";"DEP";"PROV";2025-11;96
"LVB";"M";"66";"DEP";"PROV";2025-11;303
"LVB";"M";"54";"DEP";"D";2022-02;482
"LVB";"M";"46";"DEP";"D";2021-06;119
"LVB";"M";"06";"REG";"D";2024-08;652
"LVB";"M";"91";"DEP";"D";2021-02;1260
"LVB";"M";"34";"DEP";"D";2022-02;946
"LVB";"M";"75";"REG";"D";2024-07;4210
"LVB";"M";"89";"DEP";"PROV";2025-07;196
"LVB";"M";"55";"DEP";"PROV";2025-12;97
"LVB";"M";"77";"DEP";"D";2021-06;1495
"LVB";"M";"24";"REG";"D";2024-08;2069
"LVB";"A";"66";"DEP";"D";2022;4318
"LVB";"M";"50";"DEP";"D";2023-12;305
"LVB";"M";"87";"DEP";"PROV";2025-11;254
"LVB";"M";"47";"DEP";"PROV";2025-06;183
"LVB";"M";"30";"DEP";"D";2024-10;583
"LVB";"A";"02";"REG";"D";2017;3640
"LVB";"M";"73";"DEP";"D";2021-10;431
"LVB";"M";"84";"REG";"PROV";2025-03;6220
"LVB";"M";"57";"DEP";"D";2022-05;776
"LVB";"M";"44";"REG";"D";2021-02;3856
"LVB";"M";"87";"DEP";"D";2024-03;264
"LVB_CUMR";"A";"61";"DEP";"D";2018;205
"LVB";"M";"51";"DEP";"PROV";2025-11;418
"LVB";"M";"03";"REG";"D";2023-01;705
"LVB";"M";"47";"DEP";"D";2024-07;231
"LVB";"M";"35";"DEP";"D";2022-02;859
"LVB_CUMR";"A";"78";"DEP";"D";2019;1476
"LVB_CUMR";"A";"58";"DEP";"D";2016;152
"LVB";"M";"84";"REG";"D";2021-07;7690
"LVB";"M";"11";"REG";"PROV";2025-03;12408
"LVB";"M";"54";"DEP";"D";2024-03;499
"LVB_CUMR";"A";"27";"REG";"PROV";2026;1852
"LVB";"M";"89";"DEP";"D";2023-11;224
"LVB";"M";"65";"DEP";"D";2024-05;126
"LVB";"M";"48";"DEP";"D";2022-09;44
"LVB";"M";"32";"DEP";"D";2023-02;122
"LVB_CUMR";"A";"04";"REG";"PROV";2025;997
"LVB";"M";"57";"DEP";"D";2022-11;766
"LVB_CUMR";"A";"94";"REG";"D";2022;234
"LVB";"M";"56";"DEP";"D";2022-04;485
"LVB";"M";"01";"REG";"D";2022-07;337
"LVB";"M";"48";"DEP";"D";2024-12;41
"LVB";"M";"75";"DEP";"D";2024-03;1753
"LVB";"M";"86";"DEP";"PROV";2025-04;269
"LVB";"M";"34";"DEP";"PROV";2025-12;909
"LVB";"M";"45";"DEP";"D";2021-07;695
"LVB_CUMR";"A";"24";"REG";"D";2019;2228
"LVB";"M";"66";"DEP";"D";2021-07;407
"LVB";"M";"94";"REG";"D";2024-12;198
"LVB";"M";"60";"DEP";"PROV";2025-07;720
"LVB";"M";"48";"DEP";"PROV";2025-07;42
"LVB";"M";"35";"DEP";"D";2024-08;942
"LVB";"M";"60";"DEP";"D";2023-12;724
"LVB";"A";"86";"DEP";"D";2021;4025
"LVB";"M";"01";"REG";"D";2021-10;439
"LVB";"M";"28";"REG";"D";2022-12;2647
"LVB";"M";"78";"DEP";"D";2021-05;1503
"LVB";"M";"45";"DEP";"D";2023-01;654
"LVB";"M";"64";"DEP";"D";2023-10;502
"LVB_CUMR";"A";"04";"REG";"D";2018;1098
"LVB";"M";"84";"REG";"D";2024-09;6501
"LVB";"M";"87";"DEP";"D";2023-03;250
"LVB";"M";"35";"DEP";"D";2023-03;895
"LVB";"M";"86";"DEP";"D";2023-04;283
"LVB";"M";"44";"REG";"D";2023-10;4013
"LVB";"M";"06";"REG";"PROV";2025-05;874
"LVB";"M";"59";"DEP";"D";2024-04;2136
"LVB_CUMR";"A";"54";"DEP";"D";2023;466
"LVB";"M";"64";"DEP";"D";2024-05;470
"LVB_CUMR";"A";"52";"DEP";"D";2016;141
"LVB";"M";"78";"DEP";"D";2023-08;1431
"LVB";"M";"45";"DEP";"D";2023-07;647
"LVB";"M";"75";"REG";"D";2024-04;3850
"LVB";"M";"31";"DEP";"D";2021-02;1069
"LVB_CUMR";"A";"44";"REG";"D";2016;4926
"LVB";"M";"89";"DEP";"D";2021-02;219
"LVB_CUMR";"A";"28";"REG";"D";2021;2596
"LVB";"M";"65";"DEP";"D";2022-06;152
"LVB";"M";"56";"DEP";"D";2022-02;492
"LVB";"M";"06";"REG";"D";2021-08;893
"LVB";"M";"56";"DEP";"D";2022-03;532
"LVB";"M";"52";"DEP";"PROV";2025-07;124
"LVB";"M";"75";"DEP";"D";2023-08;1866
"LVB";"M";"85";"DEP";"D";2022-12;457
"LVB";"M";"75";"REG";"D";2021-06;4443
"LVB_CUMR";"A";"27";"REG";"D";2017;2268
"LVB";"A";"48";"DEP";"D";2016;661
"LVB";"M";"33";"DEP";"D";2021-12;1419
"LVB";"M";"06";"REG";"D";2022-08;868
"LVB";"M";"63";"DEP";"D";2024-06;486
"LVB";"A";"55";"DEP";"D";2020;1512
"LVB";"A";"51";"DEP";"D";2024;5146
"LVB";"M";"24";"REG";"PROV";2025-11;1804
"LVB_CUMR";"A";"74";"DEP";"D";2021;749
"LVB_CUMR";"A";"44";"REG";"D";2020;4762
"LVB";"M";"66";"DEP";"PROV";2025-08;377
"LVB";"M";"89";"DEP";"D";2021-05;245
"LVB";"M";"93";"REG";"D";2021-02;3889
"LVB";"M";"42";"DEP";"PROV";2026-01;597
"LVB";"M";"32";"DEP";"D";2022-12;108
"LVB";"M";"11";"REG";"D";2022-06;13954
"LVB";"M";"64";"DEP";"D";2023-08;487
"LVB";"M";"56";"DEP";"PROV";2025-06;529
"LVB";"M";"54";"DEP";"D";2021-08;579
"LVB";"M";"53";"DEP";"D";2022-01;245
"LVB";"M";"77";"DEP";"D";2023-09;1435
"LVB";"M";"03";"REG";"D";2023-10;644
"LVB";"M";"51";"DEP";"D";2023-05;437
"LVB";"M";"66";"DEP";"D";2023-07;374
"LVB";"M";"34";"DEP";"D";2021-05;992
"LVB";"M";"88";"DEP";"PROV";2025-02;184
"LVB";"M";"52";"REG";"D";2021-08;3609
"LVB";"M";"11";"REG";"D";2022-03;13496
"LVB";"M";"85";"DEP";"PROV";2025-04;411
"LVB";"M";"47";"DEP";"D";2022-10;251
"LVB";"M";"93";"REG";"D";2023-01;4293
"LVB";"A";"57";"DEP";"D";2016;10707
"LVB_CUMR";"A";"33";"DEP";"PROV";2025;1249
"LVB";"M";"77";"DEP";"D";2023-07;1534
"LVB";"M";"49";"DEP";"D";2024-03;664
"LVB";"M";"03";"REG";"D";2022-01;714
"LVB";"A";"24";"REG";"D";2021;25607
"LVB";"A";"62";"DEP";"D";2021;15419
"LVB";"M";"93";"REG";"D";2021-10;5181
"LVB";"M";"87";"DEP";"D";2024-12;224
"LVB";"M";"46";"DEP";"PROV";2025-12;62
"LVB";"M";"31";"DEP";"D";2024-11;1157
"LVB";"M";"59";"DEP";"D";2024-10;2311
"LVB_CUMR";"A";"53";"REG";"D";2022;2661
"LVB";"M";"73";"DEP";"D";2023-07;340
"LVB_CUMR";"A";"51";"DEP";"D";2021;427
"LVB_CUMR";"A";"36";"DEP";"D";2017;121
"LVB_CUMR";"A";"11";"REG";"D";2021;11717
"LVB";"M";"91";"DEP";"D";2021-08;1664
"LVB";"M";"87";"DEP";"PROV";2025-12;246
"LVB";"M";"62";"DEP";"D";2021-10;1470
"LVB";"M";"24";"REG";"D";2024-11;1843
"LVB";"M";"47";"DEP";"D";2022-11;245
"LVB";"M";"63";"DEP";"PROV";2025-10;427
"LVB";"M";"73";"DEP";"D";2022-10;340
"LVB";"A";"75";"REG";"D";2021;54195
"LVB";"M";"55";"DEP";"D";2024-02;91
"LVB";"M";"54";"DEP";"D";2022-03;537
"LVB";"M";"35";"DEP";"D";2024-07;912
"LVB";"M";"44";"REG";"PROV";2025-02;3530
"LVB";"M";"87";"DEP";"D";2021-12;245
"LVB";"M";"35";"DEP";"D";2022-03;931
"LVB_CUMR";"A";"02";"REG";"D";2021;293
"LVB_CUMR";"A";"45";"DEP";"D";2018;671
"LVB_CUMR";"A";"63";"DEP";"PROV";2026;431
"LVB";"M";"75";"REG";"D";2022-08;4679
"LVB";"M";"74";"DEP";"PROV";2025-08;790
"LVB";"M";"52";"DEP";"D";2021-04;114
"LVB";"M";"01";"REG";"D";2023-09;343
"LVB";"M";"52";"REG";"PROV";2025-12;2948
"LVB_CUMR";"A";"59";"DEP";"D";2023;2303
"LVB";"M";"31";"DEP";"PROV";2025-12;1160
"LVB";"M";"90";"DEP";"PROV";2025-04;99
"LVB";"M";"51";"DEP";"D";2022-04;473
"LVB";"M";"44";"DEP";"D";2021-07;1576
"LVB";"M";"63";"DEP";"D";2024-01;487
"LVB";"M";"76";"REG";"D";2022-09;4791
"LVB_CUMR";"A";"01";"REG";"D";2016;426
"LVB";"M";"28";"REG";"D";2022-06;2823
"LVB";"M";"47";"DEP";"D";2022-03;224
"LVB";"M";"77";"DEP";"D";2023-06;1386
"LVB";"M";"58";"DEP";"D";2021-10;138
"LVB";"M";"50";"DEP";"D";2022-12;327
"LVB_CUMR";"A";"34";"DEP";"D";2017;977
"LVB";"M";"02";"REG";"D";2022-08;292
"LVB";"M";"90";"DEP";"D";2021-11;114
"LVB_CUMR";"A";"44";"DEP";"D";2022;1314
"LVB";"M";"57";"DEP";"D";2021-08;869
"LVB_CUMR";"A";"32";"REG";"D";2016;6334
"LVB";"M";"76";"REG";"PROV";2025-09;4200
"LVB";"M";"61";"DEP";"D";2022-11;199
"LVB";"M";"53";"DEP";"PROV";2025-03;220
"LVB";"A";"34";"DEP";"D";2023;11167
"LVB";"M";"75";"DEP";"D";2023-11;1777
"LVB";"M";"86";"DEP";"D";2021-08;355
"LVB";"M";"04";"REG";"D";2024-11;931
"LVB";"M";"52";"REG";"D";2024-12;2905
"LVB";"M";"60";"DEP";"D";2023-01;752
"LVB";"M";"43";"DEP";"PROV";2025-10;162
"LVB";"M";"76";"REG";"D";2021-04;4669
"LVB";"M";"63";"DEP";"D";2023-09;465
"LVB";"M";"48";"DEP";"PROV";2025-10;49
"LVB_CUMR";"A";"32";"DEP";"D";2022;139
"LVB";"M";"90";"DEP";"PROV";2026-01;107
"LVB";"M";"76";"DEP";"D";2024-07;1016
"LVB_CUMR";"A";"57";"DEP";"D";2021;762
"LVB";"M";"03";"REG";"PROV";2025-12;574
"LVB";"M";"27";"REG";"D";2024-05;1896
"LVB";"M";"88";"DEP";"D";2022-04;223
"LVB";"M";"28";"REG";"D";2021-08;2945
"LVB";"M";"44";"DEP";"D";2021-02;1152
"LVB";"M";"73";"DEP";"D";2024-01;318
"LVB";"M";"33";"DEP";"D";2024-03;1326
"LVB";"M";"61";"DEP";"D";2022-04;203
"LVB";"A";"84";"REG";"D";2018;90297
"LVB";"M";"56";"DEP";"D";2023-10;571
"LVB";"M";"49";"DEP";"D";2023-10;683
"LVB";"A";"59";"DEP";"D";2019;31096
"LVB";"M";"06";"REG";"D";2021-01;581
"LVB";"A";"02";"REG";"D";2021;3627
"LVB";"M";"87";"DEP";"D";2024-04;232
"LVB";"M";"73";"DEP";"D";2023-08;351
"LVB";"M";"48";"DEP";"D";2022-10;46
"LVB";"M";"36";"DEP";"D";2022-03;167
"LVB";"M";"28";"REG";"D";2021-06;2726
"LVB";"M";"53";"REG";"D";2024-06;2320
"LVB_CUMR";"A";"64";"DEP";"D";2024;493
"LVB";"M";"49";"DEP";"D";2023-08;704
"LVB";"M";"85";"DEP";"PROV";2025-05;467
"LVB";"M";"59";"DEP";"PROV";2025-12;2110
"LVB";"A";"32";"REG";"D";2024;58638
"LVB";"M";"34";"DEP";"PROV";2025-02;803
"LVB";"M";"02";"REG";"PROV";2025-05;240
"LVB_CUMR";"A";"78";"DEP";"D";2017;1557
"LVB";"M";"57";"DEP";"D";2023-03;706
"LVB";"M";"43";"DEP";"PROV";2025-03;115
"LVB";"A";"66";"DEP";"D";2018;4342
"LVB";"M";"27";"REG";"PROV";2025-09;1780
"LVB";"M";"49";"DEP";"D";2021-12;727
"LVB";"A";"93";"REG";"D";2024;49642
"LVB";"A";"87";"DEP";"D";2024;2919
"LVB";"M";"11";"REG";"D";2023-05;12983
"LVB";"M";"24";"REG";"D";2023-05;2002
"LVB";"M";"56";"DEP";"D";2023-04;473
"LVB";"M";"77";"DEP";"D";2023-01;1447
"LVB";"M";"33";"DEP";"D";2024-09;1253
"LVB";"A";"94";"REG";"D";2018;2854
"LVB_CUMR";"A";"65";"DEP";"D";2016;163
"LVB";"A";"48";"DEP";"D";2017;595
"LVB";"M";"27";"REG";"D";2022-11;1933
"LVB_CUMR";"A";"53";"DEP";"D";2021;226
"LVB";"M";"76";"REG";"D";2021-06;4862
"LVB";"M";"04";"REG";"D";2024-12;939
"LVB";"M";"57";"DEP";"D";2024-09;684
"LVB";"M";"88";"DEP";"D";2021-08;243
"LVB";"M";"63";"DEP";"D";2022-09;476
"LVB";"M";"75";"DEP";"D";2023-02;1708
"LVB";"M";"34";"DEP";"D";2022-09;1039
"LVB";"M";"44";"DEP";"D";2023-01;1232
"LVB";"M";"78";"DEP";"D";2021-03;1578
"LVB_CUMR";"A";"32";"REG";"PROV";2026;4781
"LVB";"M";"64";"DEP";"D";2021-03;472
"LVB";"M";"02";"REG";"D";2023-05;262
"LVB";"M";"94";"REG";"D";2022-03;205
"LVB_CUMR";"A";"85";"DEP";"D";2023;426
"LVB";"M";"53";"DEP";"D";2024-05;241
"LVB";"M";"56";"DEP";"D";2022-07;598
"LVB";"M";"43";"DEP";"D";2023-07;150
"LVB_CUMR";"A";"32";"DEP";"D";2023;127
"LVB";"M";"43";"DEP";"D";2022-08;177
"LVB_CUMR";"A";"24";"REG";"D";2022;2183
"LVB";"M";"66";"DEP";"D";2021-12;358
"LVB";"M";"88";"DEP";"D";2023-06;200
"LVB";"M";"77";"DEP";"D";2024-01;1434
"LVB";"M";"93";"REG";"D";2021-12;4948
"LVB";"M";"06";"REG";"PROV";2025-02;742
"LVB";"M";"44";"REG";"D";2021-09;4675
"LVB";"M";"55";"DEP";"D";2023-01;122
"LVB";"M";"49";"DEP";"PROV";2025-03;691
"LVB";"M";"88";"DEP";"D";2024-12;208
"LVB";"M";"62";"DEP";"D";2023-02;1062
"LVB";"M";"77";"DEP";"D";2021-05;1561
"LVB";"M";"62";"DEP";"PROV";2025-05;1052
"LVB";"A";"45";"DEP";"D";2016;7860
"LVB";"M";"35";"DEP";"D";2022-04;940
"LVB";"M";"89";"DEP";"D";2024-12;239
"LVB";"M";"93";"REG";"D";2024-02;3851
"LVB";"M";"54";"DEP";"D";2021-07;631
"LVB";"A";"58";"DEP";"D";2017;1628
"LVB";"M";"11";"REG";"D";2022-01;12940
"LVB_CUMR";"A";"24";"REG";"D";2018;2183
"LVB";"M";"73";"DEP";"D";2024-11;304
"LVB";"M";"90";"DEP";"D";2021-02;109
"LVB";"M";"34";"DEP";"PROV";2025-03;901
"LVB";"M";"65";"DEP";"D";2022-04;152
"LVB_CUMR";"A";"01";"REG";"D";2022;381
"LVB";"M";"45";"DEP";"D";2021-03;659
"LVB";"M";"11";"REG";"D";2023-04;12339
"LVB";"M";"59";"DEP";"D";2024-12;2126
"LVB";"M";"75";"REG";"D";2023-06;4172
"LVB";"M";"44";"REG";"D";2021-10;4797
"LVB";"M";"35";"DEP";"D";2023-04;870
"LVB";"M";"78";"DEP";"D";2023-02;1327
"LVB";"M";"52";"DEP";"PROV";2025-05;98
"LVB";"M";"87";"DEP";"PROV";2025-05;229
"LVB";"M";"53";"REG";"D";2024-07;2522
"LVB";"M";"32";"REG";"D";2024-06;4574
"LVB";"M";"65";"DEP";"D";2022-08;169
"LVB";"M";"46";"DEP";"D";2021-07;112
"LVB";"M";"55";"DEP";"D";2024-08;112
"LVB";"M";"01";"REG";"D";2021-04;331
"LVB";"M";"36";"DEP";"D";2023-01;158
"LVB_CUMR";"A";"53";"DEP";"D";2023;241
"LVB_CUMR";"A";"77";"DEP";"PROV";2026;1413
"LVB";"M";"76";"REG";"D";2023-03;4223
"LVB";"M";"55";"DEP";"PROV";2025-03;97
"LVB";"M";"85";"DEP";"D";2023-09;461
"LVB_CUMR";"A";"65";"DEP";"D";2021;145
"LVB";"M";"28";"REG";"PROV";2025-08;2486
"LVB";"A";"43";"DEP";"D";2016;2025
"LVB";"M";"54";"DEP";"D";2023-01;466
"LVB";"M";"11";"REG";"D";2021-06;13938
"LVB_CUMR";"A";"94";"REG";"D";2017;255
"LVB";"M";"32";"REG";"D";2023-10;5021
"LVB";"M";"61";"DEP";"PROV";2025-02;169
"LVB";"M";"73";"DEP";"D";2022-01;394
"LVB";"M";"31";"DEP";"D";2022-02;1189
"LVB";"M";"89";"DEP";"D";2023-12;249
"LVB_CUMR";"A";"54";"DEP";"PROV";2026;505
"LVB";"M";"43";"DEP";"PROV";2026-01;136
"LVB";"M";"78";"DEP";"D";2023-01;1519
"LVB";"A";"11";"REG";"D";2021;167066
"LVB";"M";"57";"DEP";"D";2022-09;779
"LVB";"M";"57";"DEP";"PROV";2025-11;637
"LVB";"M";"84";"REG";"D";2021-04;7036
"LVB";"M";"64";"DEP";"D";2024-10;443
"LVB_CUMR";"A";"50";"DEP";"D";2023;335
"LVB";"M";"57";"DEP";"D";2021-03;773
"LVB";"M";"30";"DEP";"PROV";2025-08;493
"LVB";"M";"32";"REG";"PROV";2025-04;4534
"LVB";"M";"86";"DEP";"D";2024-09;307
"LVB";"M";"46";"DEP";"PROV";2025-08;103
"LVB_CUMR";"A";"74";"DEP";"D";2024;729
"LVB";"A";"11";"REG";"D";2022;162951
"LVB";"M";"94";"REG";"D";2021-07;244
"LVB_CUMR";"A";"65";"DEP";"PROV";2025;132
"LVB";"M";"53";"DEP";"D";2021-10;268
"LVB";"M";"77";"DEP";"D";2021-04;1500
"LVB";"A";"44";"DEP";"D";2022;16119
"LVB";"A";"56";"DEP";"D";2016;6974
"LVB";"M";"27";"REG";"D";2021-06;2083
"LVB";"M";"33";"DEP";"D";2023-02;1187
"LVB";"A";"90";"DEP";"D";2020;1385
"LVB";"A";"11";"REG";"D";2019;173892
"LVB";"M";"44";"REG";"D";2021-04;4322
"LVB";"M";"77";"DEP";"D";2023-02;1349
"LVB";"M";"46";"DEP";"D";2024-08;80
"LVB";"M";"35";"DEP";"PROV";2025-06;963
"LVB";"M";"74";"DEP";"D";2021-03;812
"LVB";"A";"57";"DEP";"D";2017;10547
"LVB";"M";"75";"REG";"D";2022-05;4535
"LVB_CUMR";"A";"64";"DEP";"D";2018;489
"LVB";"M";"51";"DEP";"D";2024-02;409
"LVB";"M";"89";"DEP";"D";2023-09;212
"LVB";"A";"28";"REG";"D";2017;34532
"LVB_CUMR";"A";"11";"REG";"D";2016;14820
"LVB";"M";"90";"DEP";"D";2023-05;110
"LVB";"M";"74";"DEP";"PROV";2026-01;761
"LVB";"M";"24";"REG";"PROV";2025-12;1926
"LVB";"M";"52";"DEP";"D";2023-08;138
"LVB";"M";"34";"DEP";"PROV";2025-04;841
"LVB_CUMR";"A";"48";"DEP";"D";2016;38
"LVB";"M";"94";"REG";"D";2022-07;282
"LVB";"M";"57";"DEP";"D";2022-06;833
"LVB";"M";"63";"DEP";"PROV";2025-03;469
"LVB_CUMR";"A";"87";"DEP";"D";2024;254
"LVB";"M";"11";"REG";"D";2021-03;14072
"LVB";"A";"78";"DEP";"D";2024;17002
"LVB";"M";"44";"REG";"D";2024-09;3863
"LVB";"M";"47";"DEP";"D";2024-09;237
"LVB";"M";"32";"DEP";"PROV";2025-05;97
"LVB";"M";"57";"DEP";"PROV";2025-09;661
"LVB";"M";"73";"DEP";"D";2021-09;384
"LVB";"M";"50";"DEP";"D";2023-06;369
"LVB";"M";"63";"DEP";"D";2023-04;452
"LVB";"M";"85";"DEP";"D";2022-09;502
"LVB";"M";"93";"REG";"PROV";2025-09;4130
"LVB";"M";"01";"REG";"PROV";2026-01;294
"LVB";"M";"75";"REG";"D";2023-08;4379
"LVB";"M";"28";"REG";"D";2021-09;2943
"LVB";"M";"06";"REG";"D";2022-11;809
"LVB";"M";"52";"REG";"PROV";2025-11;2804
"LVB_CUMR";"A";"59";"DEP";"D";2016;2994
"LVB";"A";"47";"DEP";"D";2022;2884
"LVB";"M";"78";"DEP";"D";2024-04;1398
"LVB";"M";"32";"DEP";"D";2023-01;127
"LVB";"M";"61";"DEP";"D";2021-02;142
"LVB";"M";"85";"DEP";"D";2023-04;463
"LVB";"M";"50";"DEP";"D";2022-08;397
"LVB";"M";"46";"DEP";"D";2021-10;112
